"Sample_ID","class","order","family","genus","species","tot"
"COI.0521.5Sqm.Up.2.TR2","","","","","",81483
"COI.0521.5Sqm.Up.2.TR2","","Himatismenida","Cochliopodiidae","Cochliopodium","",178
"COI.0521.5Sqm.Up.2.TR2","","Tricladida","Planariidae","","",3
"COI.0521.5Sqm.Up.2.TR2","Actinopteri","Salmoniformes","Salmonidae","","",97
"COI.0521.5Sqm.Up.2.TR2","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch",15
"COI.0521.5Sqm.Up.2.TR2","Bacillariophyceae","","","","",6
"COI.0521.5Sqm.Up.2.TR2","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",37
"COI.0521.5Sqm.Up.2.TR2","Bdelloidea","Adinetida","Adinetidae","Adineta","",3
"COI.0521.5Sqm.Up.2.TR2","Chlorophyceae","Chlamydomonadales","","","",74
"COI.0521.5Sqm.Up.2.TR2","Chromadorea","Rhabditida","Aphelenchoididae","","",16
"COI.0521.5Sqm.Up.2.TR2","Clitellata","Haplotaxida","Enchytraeidae","Chamaedrilus","",5
"COI.0521.5Sqm.Up.2.TR2","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",14
"COI.0521.5Sqm.Up.2.TR2","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","",35
"COI.0521.5Sqm.Up.2.TR2","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","Lumbricus terrestris",15
"COI.0521.5Sqm.Up.2.TR2","Clitellata","Hirudinida","Glossiphoniidae","Helobdella","",2
"COI.0521.5Sqm.Up.2.TR2","Clitellata","Lumbriculida","Lumbriculidae","Lumbriculus","Lumbriculus variegatus",20
"COI.0521.5Sqm.Up.2.TR2","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",16
"COI.0521.5Sqm.Up.2.TR2","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","","",21
"COI.0521.5Sqm.Up.2.TR2","Dinophyceae","","","","",194
"COI.0521.5Sqm.Up.2.TR2","Florideophyceae","","","","",95
"COI.0521.5Sqm.Up.2.TR2","Florideophyceae","Batrachospermales","Batrachospermaceae","","",135
"COI.0521.5Sqm.Up.2.TR2","Hexanauplia","","","","",2
"COI.0521.5Sqm.Up.2.TR2","Insecta","","","","",37
"COI.0521.5Sqm.Up.2.TR2","Insecta","Diptera","Chironomidae","","",31
"COI.0521.5Sqm.Up.2.TR2","Insecta","Diptera","Simuliidae","","",7
"COI.0521.5Sqm.Up.2.TR2","Insecta","Diptera","Tipulidae","","",4
"COI.0521.5Sqm.Up.2.TR2","Insecta","Ephemeroptera","","","",39
"COI.0521.5Sqm.Up.2.TR2","Insecta","Ephemeroptera","Baetidae","","",2329
"COI.0521.5Sqm.Up.2.TR2","Insecta","Ephemeroptera","Ephemerellidae","","",20
"COI.0521.5Sqm.Up.2.TR2","Insecta","Lepidoptera","Crambidae","","",3
"COI.0521.5Sqm.Up.2.TR2","Insecta","Lepidoptera","Noctuidae","Abagrotis","Abagrotis baueri",11
"COI.0521.5Sqm.Up.2.TR2","Insecta","Plecoptera","","","",25
"COI.0521.5Sqm.Up.2.TR2","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Psychoglypha alascensis",10
"COI.0521.5Sqm.Up.2.TR2","Insecta","Trichoptera","Uenoidae","Neophylax","",29
"COI.0521.5Sqm.Up.2.TR2","Monogononta","","","","",4
"COI.0521.5Sqm.Up.2.TR2","Oomycetes","","","","",713
"COI.0521.5Sqm.Up.2.TR2","Oomycetes","Peronosporales","Peronosporaceae","","",14
"COI.0521.5Sqm.Up.2.TR2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",230
"COI.0521.5Sqm.Up.2.TR2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",223
"COI.0521.5Sqm.Up.2.TR2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",109
"COI.0521.5Sqm.Up.2.TR2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",61
"COI.0521.5Sqm.Up.2.TR2","Oomycetes","Pythiales","Pythiaceae","","",22
"COI.0521.5Sqm.Up.2.TR3","","","","","",128992
"COI.0521.5Sqm.Up.2.TR3","","Himatismenida","Cochliopodiidae","Cochliopodium","",313
"COI.0521.5Sqm.Up.2.TR3","Actinopteri","Salmoniformes","Salmonidae","","",155
"COI.0521.5Sqm.Up.2.TR3","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch",10
"COI.0521.5Sqm.Up.2.TR3","Amphibia","Anura","","","",29
"COI.0521.5Sqm.Up.2.TR3","Bacillariophyceae","","","","",49
"COI.0521.5Sqm.Up.2.TR3","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",53
"COI.0521.5Sqm.Up.2.TR3","Bdelloidea","Adinetida","Adinetidae","Adineta","",7
"COI.0521.5Sqm.Up.2.TR3","Chlorophyceae","Chlamydomonadales","","","",148
"COI.0521.5Sqm.Up.2.TR3","Chromadorea","Rhabditida","Aphelenchoididae","","",11
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Haplotaxida","","","",9
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","",10
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",17
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","",96
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","Lumbricus terrestris",24
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Haplotaxida","Lumbricidae","Octolasion","Octolasion cyaneum",8
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Haplotaxida","Naididae","","",16
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Haplotaxida","Naididae","Nais","Nais variabilis",4
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Lumbriculida","Lumbriculidae","Lumbriculus","Lumbriculus variegatus",27
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","",16
"COI.0521.5Sqm.Up.2.TR3","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",30
"COI.0521.5Sqm.Up.2.TR3","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","","",26
"COI.0521.5Sqm.Up.2.TR3","Dinophyceae","","","","",256
"COI.0521.5Sqm.Up.2.TR3","Florideophyceae","","","","",155
"COI.0521.5Sqm.Up.2.TR3","Florideophyceae","Batrachospermales","Batrachospermaceae","","",260
"COI.0521.5Sqm.Up.2.TR3","Florideophyceae","Batrachospermales","Batrachospermaceae","Batrachospermum","",8
"COI.0521.5Sqm.Up.2.TR3","Insecta","","","","",24
"COI.0521.5Sqm.Up.2.TR3","Insecta","Diptera","Chironomidae","","",48
"COI.0521.5Sqm.Up.2.TR3","Insecta","Diptera","Simuliidae","","",10
"COI.0521.5Sqm.Up.2.TR3","Insecta","Diptera","Tipulidae","","",17
"COI.0521.5Sqm.Up.2.TR3","Insecta","Ephemeroptera","","","",93
"COI.0521.5Sqm.Up.2.TR3","Insecta","Ephemeroptera","Baetidae","","",3556
"COI.0521.5Sqm.Up.2.TR3","Insecta","Ephemeroptera","Ephemerellidae","","",13
"COI.0521.5Sqm.Up.2.TR3","Insecta","Hemiptera","Tingidae","Corythucha","Corythucha padi",12
"COI.0521.5Sqm.Up.2.TR3","Insecta","Hymenoptera","Formicidae","","",19
"COI.0521.5Sqm.Up.2.TR3","Insecta","Lepidoptera","Crambidae","","",18
"COI.0521.5Sqm.Up.2.TR3","Insecta","Lepidoptera","Noctuidae","Abagrotis","Abagrotis baueri",25
"COI.0521.5Sqm.Up.2.TR3","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",18
"COI.0521.5Sqm.Up.2.TR3","Insecta","Trichoptera","Glossosomatidae","Glossosoma","Glossosoma penitus",8
"COI.0521.5Sqm.Up.2.TR3","Insecta","Trichoptera","Limnephilidae","","",6
"COI.0521.5Sqm.Up.2.TR3","Insecta","Trichoptera","Uenoidae","Neophylax","",24
"COI.0521.5Sqm.Up.2.TR3","Oomycetes","","","","",1268
"COI.0521.5Sqm.Up.2.TR3","Oomycetes","Peronosporales","Peronosporaceae","","",17
"COI.0521.5Sqm.Up.2.TR3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",346
"COI.0521.5Sqm.Up.2.TR3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",428
"COI.0521.5Sqm.Up.2.TR3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",103
"COI.0521.5Sqm.Up.2.TR3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",92
"COI.0521.5Sqm.Up.2.TR3","Oomycetes","Pythiales","Pythiaceae","","",24
"COI.0521.5Sqm.Up.2.TR3","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium sterilum",8
"COI.0521.5Sqm.Up.3","","","","","",77054
"COI.0521.5Sqm.Up.3","","Himatismenida","Cochliopodiidae","Cochliopodium","",176
"COI.0521.5Sqm.Up.3","Actinopteri","Salmoniformes","Salmonidae","","",161
"COI.0521.5Sqm.Up.3","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch",21
"COI.0521.5Sqm.Up.3","Amphibia","Anura","","","",18
"COI.0521.5Sqm.Up.3","Bacillariophyceae","","","","",24
"COI.0521.5Sqm.Up.3","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",19
"COI.0521.5Sqm.Up.3","Bdelloidea","","","","",5
"COI.0521.5Sqm.Up.3","Bivalvia","Veneroida","Sphaeriidae","","",4
"COI.0521.5Sqm.Up.3","Chlorophyceae","Chlamydomonadales","","","",55
"COI.0521.5Sqm.Up.3","Chromadorea","","","","",115
"COI.0521.5Sqm.Up.3","Chromadorea","Rhabditida","Aphelenchoididae","","",58
"COI.0521.5Sqm.Up.3","Clitellata","","","","",11
"COI.0521.5Sqm.Up.3","Clitellata","Haplotaxida","","","",11
"COI.0521.5Sqm.Up.3","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","",5
"COI.0521.5Sqm.Up.3","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",27
"COI.0521.5Sqm.Up.3","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","",37
"COI.0521.5Sqm.Up.3","Clitellata","Lumbriculida","Lumbriculidae","Lumbriculus","Lumbriculus variegatus",30
"COI.0521.5Sqm.Up.3","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","",15
"COI.0521.5Sqm.Up.3","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",10
"COI.0521.5Sqm.Up.3","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","","",20
"COI.0521.5Sqm.Up.3","Dinophyceae","","","","",58
"COI.0521.5Sqm.Up.3","Florideophyceae","","","","",139
"COI.0521.5Sqm.Up.3","Florideophyceae","Batrachospermales","Batrachospermaceae","","",94
"COI.0521.5Sqm.Up.3","Florideophyceae","Batrachospermales","Batrachospermaceae","Batrachospermum","",2
"COI.0521.5Sqm.Up.3","Insecta","","","","",29
"COI.0521.5Sqm.Up.3","Insecta","Diptera","Chironomidae","","",26
"COI.0521.5Sqm.Up.3","Insecta","Ephemeroptera","","","",142
"COI.0521.5Sqm.Up.3","Insecta","Ephemeroptera","Baetidae","","",2
"COI.0521.5Sqm.Up.3","Insecta","Ephemeroptera","Ephemerellidae","","",20
"COI.0521.5Sqm.Up.3","Insecta","Hymenoptera","Formicidae","","",8
"COI.0521.5Sqm.Up.3","Insecta","Lepidoptera","Crambidae","","",7
"COI.0521.5Sqm.Up.3","Insecta","Trichoptera","Hydropsychidae","Ceratopsyche","",12
"COI.0521.5Sqm.Up.3","Insecta","Trichoptera","Uenoidae","Neophylax","",15
"COI.0521.5Sqm.Up.3","Mammalia","","Cervidae","","",7
"COI.0521.5Sqm.Up.3","Monogononta","Ploima","","","",23
"COI.0521.5Sqm.Up.3","Oomycetes","","","","",431
"COI.0521.5Sqm.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",68
"COI.0521.5Sqm.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",146
"COI.0521.5Sqm.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",55
"COI.0521.5Sqm.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",88
"COI.0521.5Sqm.Up.3","Oomycetes","Pythiales","Pythiaceae","Pythium","",4
"COI.0621.1Prt.Dn.1","","","","","",37496
"COI.0621.1Prt.Dn.1","","Himatismenida","Cochliopodiidae","Cochliopodium","",693
"COI.0621.1Prt.Dn.1","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",41
"COI.0621.1Prt.Dn.1","Actinopteri","Salmoniformes","Salmonidae","","",290
"COI.0621.1Prt.Dn.1","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch",20
"COI.0621.1Prt.Dn.1","Bacillariophyceae","","","","",9
"COI.0621.1Prt.Dn.1","Bivalvia","Veneroida","Sphaeriidae","","",16
"COI.0621.1Prt.Dn.1","Chlorophyceae","Chlamydomonadales","","","",74
"COI.0621.1Prt.Dn.1","Clitellata","Haplotaxida","","","",25
"COI.0621.1Prt.Dn.1","Clitellata","Haplotaxida","Enchytraeidae","","",26
"COI.0621.1Prt.Dn.1","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",21
"COI.0621.1Prt.Dn.1","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","",56
"COI.0621.1Prt.Dn.1","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","Eiseniella tetraedra",19
"COI.0621.1Prt.Dn.1","Clitellata","Haplotaxida","Naididae","","",75
"COI.0621.1Prt.Dn.1","Clitellata","Haplotaxida","Naididae","Chaetogaster","",2660
"COI.0621.1Prt.Dn.1","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",6
"COI.0621.1Prt.Dn.1","Dinophyceae","","","","",856
"COI.0621.1Prt.Dn.1","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",13
"COI.0621.1Prt.Dn.1","Florideophyceae","Batrachospermales","Batrachospermaceae","Batrachospermum","",16
"COI.0621.1Prt.Dn.1","Gastropoda","","Physidae","","",6
"COI.0621.1Prt.Dn.1","Gastropoda","Stylommatophora","Arionidae","Arion","",52
"COI.0621.1Prt.Dn.1","Gastropoda","Stylommatophora","Arionidae","Arion","Arion ater",6
"COI.0621.1Prt.Dn.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",15
"COI.0621.1Prt.Dn.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",57
"COI.0621.1Prt.Dn.1","Insecta","Diptera","","","",27
"COI.0621.1Prt.Dn.1","Insecta","Diptera","Chironomidae","","",22
"COI.0621.1Prt.Dn.1","Insecta","Diptera","Chironomidae","Micropsectra","",16
"COI.0621.1Prt.Dn.1","Insecta","Diptera","Tipulidae","","",17
"COI.0621.1Prt.Dn.1","Insecta","Ephemeroptera","Baetidae","","",22
"COI.0621.1Prt.Dn.1","Insecta","Hymenoptera","Formicidae","","",29
"COI.0621.1Prt.Dn.1","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma unicolor",181
"COI.0621.1Prt.Dn.1","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Psychoglypha alascensis",12
"COI.0621.1Prt.Dn.1","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","Armadillidium vulgare",5
"COI.0621.1Prt.Dn.1","Monogononta","Ploima","Lecanidae","Lecane","",12
"COI.0621.1Prt.Dn.1","Oomycetes","","","","",47
"COI.0621.1Prt.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",40
"COI.0621.1Prt.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",32
"COI.0621.1Prt.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cryptogea",40
"COI.0621.1Prt.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gallica",8
"COI.0621.1Prt.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",42
"COI.0621.1Prt.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",101
"COI.0621.1Prt.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora pseudocryptogea",40
"COI.0621.1Prt.Dn.1","Oomycetes","Pythiales","Pythiaceae","","",9
"COI.0621.1Prt.Dn.1","Oomycetes","Pythiales","Pythiaceae","Pythium","",178
"COI.0621.1Prt.Dn.2","","","","","",33460
"COI.0621.1Prt.Dn.2","","Himatismenida","Cochliopodiidae","Cochliopodium","",683
"COI.0621.1Prt.Dn.2","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",76
"COI.0621.1Prt.Dn.2","","Tricladida","Planariidae","","",11
"COI.0621.1Prt.Dn.2","Actinopteri","Salmoniformes","Salmonidae","","",241
"COI.0621.1Prt.Dn.2","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch",73
"COI.0621.1Prt.Dn.2","Agaricomycetes","Agaricales","","","",63
"COI.0621.1Prt.Dn.2","Amphibia","","","","",13
"COI.0621.1Prt.Dn.2","Bacillariophyceae","","","","",26
"COI.0621.1Prt.Dn.2","Chromadorea","Rhabditida","Aphelenchoididae","","",8
"COI.0621.1Prt.Dn.2","Clitellata","Haplotaxida","Enchytraeidae","","",33
"COI.0621.1Prt.Dn.2","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","Lumbricus terrestris",13
"COI.0621.1Prt.Dn.2","Clitellata","Haplotaxida","Naididae","","",25
"COI.0621.1Prt.Dn.2","Dinophyceae","","","","",1893
"COI.0621.1Prt.Dn.2","Gastropoda","Stylommatophora","Arionidae","Arion","",53
"COI.0621.1Prt.Dn.2","Gastropoda","Stylommatophora","Arionidae","Arion","Arion ater",26
"COI.0621.1Prt.Dn.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",59
"COI.0621.1Prt.Dn.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",83
"COI.0621.1Prt.Dn.2","Insecta","Diptera","","","",29
"COI.0621.1Prt.Dn.2","Insecta","Diptera","Chironomidae","","",9
"COI.0621.1Prt.Dn.2","Insecta","Diptera","Chironomidae","Chironomus","Chironomus maturus",957
"COI.0621.1Prt.Dn.2","Insecta","Diptera","Chironomidae","Micropsectra","",51
"COI.0621.1Prt.Dn.2","Insecta","Diptera","Tipulidae","","",21
"COI.0621.1Prt.Dn.2","Insecta","Hymenoptera","Formicidae","","",8
"COI.0621.1Prt.Dn.2","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche almota",42
"COI.0621.1Prt.Dn.2","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma cascadense",34
"COI.0621.1Prt.Dn.2","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma unicolor",248
"COI.0621.1Prt.Dn.2","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Psychoglypha alascensis",41
"COI.0621.1Prt.Dn.2","Mammalia","Primates","Hominidae","Homo","",29
"COI.0621.1Prt.Dn.2","Oomycetes","","","","",96
"COI.0621.1Prt.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",102
"COI.0621.1Prt.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cambivora",22
"COI.0621.1Prt.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cryptogea",82
"COI.0621.1Prt.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",94
"COI.0621.1Prt.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",46
"COI.0621.1Prt.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora pseudocryptogea",83
"COI.0621.1Prt.Dn.2","Oomycetes","Pythiales","Pythiaceae","","",44
"COI.0621.1Prt.Dn.2","Oomycetes","Pythiales","Pythiaceae","Pythium","",82
"COI.0621.1Prt.Dn.3","","","","","",5023
"COI.0621.1Prt.Dn.3","","Himatismenida","Cochliopodiidae","Cochliopodium","",128
"COI.0621.1Prt.Dn.3","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",15
"COI.0621.1Prt.Dn.3","Actinopteri","Salmoniformes","Salmonidae","","",16
"COI.0621.1Prt.Dn.3","Bdelloidea","","","","",51
"COI.0621.1Prt.Dn.3","Chlorophyceae","Chlamydomonadales","","","",12
"COI.0621.1Prt.Dn.3","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","Eiseniella tetraedra",8
"COI.0621.1Prt.Dn.3","Dinophyceae","","","","",176
"COI.0621.1Prt.Dn.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",17
"COI.0621.1Prt.Dn.3","Insecta","Diptera","Chironomidae","","",149
"COI.0621.1Prt.Dn.3","Insecta","Diptera","Simuliidae","Simulium","",797
"COI.0621.1Prt.Dn.3","Insecta","Diptera","Tipulidae","","",4
"COI.0621.1Prt.Dn.3","Insecta","Ephemeroptera","Baetidae","","",5
"COI.0621.1Prt.Dn.3","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma unicolor",9
"COI.0621.1Prt.Dn.3","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Psychoglypha alascensis",26
"COI.0621.1Prt.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",15
"COI.0621.1Prt.Dn.3","Oomycetes","Pythiales","Pythiaceae","Pythium","",21
"COI.0621.1Prt.Up.1","","","","","",32923
"COI.0621.1Prt.Up.1","","Himatismenida","Cochliopodiidae","Cochliopodium","",488
"COI.0621.1Prt.Up.1","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",28
"COI.0621.1Prt.Up.1","","Tricladida","Planariidae","","",16
"COI.0621.1Prt.Up.1","Actinopteri","Salmoniformes","Salmonidae","","",76
"COI.0621.1Prt.Up.1","Agaricomycetes","Agaricales","","","",4
"COI.0621.1Prt.Up.1","Amphibia","","","","",28
"COI.0621.1Prt.Up.1","Bacillariophyceae","","","","",80
"COI.0621.1Prt.Up.1","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",14
"COI.0621.1Prt.Up.1","Bacillariophyceae","Naviculales","","","",5
"COI.0621.1Prt.Up.1","Bivalvia","Veneroida","Sphaeriidae","","",13
"COI.0621.1Prt.Up.1","Chlorophyceae","Chlamydomonadales","","","",6
"COI.0621.1Prt.Up.1","Chromadorea","Rhabditida","Aphelenchoididae","","",16
"COI.0621.1Prt.Up.1","Clitellata","Haplotaxida","","","",6
"COI.0621.1Prt.Up.1","Clitellata","Haplotaxida","Enchytraeidae","","",13
"COI.0621.1Prt.Up.1","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",7
"COI.0621.1Prt.Up.1","Clitellata","Haplotaxida","Naididae","","",39
"COI.0621.1Prt.Up.1","Clitellata","Haplotaxida","Naididae","Pristina","Pristina aequiseta",4
"COI.0621.1Prt.Up.1","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",29
"COI.0621.1Prt.Up.1","Dinophyceae","","","","",2415
"COI.0621.1Prt.Up.1","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium willei",96
"COI.0621.1Prt.Up.1","Florideophyceae","","","","",5
"COI.0621.1Prt.Up.1","Gastropoda","","Planorbidae","","",6
"COI.0621.1Prt.Up.1","Gastropoda","Stylommatophora","Arionidae","Arion","",37
"COI.0621.1Prt.Up.1","Gastropoda","Stylommatophora","Arionidae","Arion","Arion ater",8
"COI.0621.1Prt.Up.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra oligactis",3
"COI.0621.1Prt.Up.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",75
"COI.0621.1Prt.Up.1","Insecta","","","","",10
"COI.0621.1Prt.Up.1","Insecta","Diptera","","","",7
"COI.0621.1Prt.Up.1","Insecta","Diptera","Chironomidae","","",17
"COI.0621.1Prt.Up.1","Insecta","Trichoptera","Hydropsychidae","","",6
"COI.0621.1Prt.Up.1","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma unicolor",135
"COI.0621.1Prt.Up.1","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Psychoglypha alascensis",15
"COI.0621.1Prt.Up.1","Insecta","Trichoptera","Philopotamidae","Wormaldia","Wormaldia anilla",4
"COI.0621.1Prt.Up.1","Monogononta","","","","",4
"COI.0621.1Prt.Up.1","Oomycetes","","","","",189
"COI.0621.1Prt.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",63
"COI.0621.1Prt.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",49
"COI.0621.1Prt.Up.1","Oomycetes","Pythiales","Pythiaceae","","",3
"COI.0621.1Prt.Up.1","Oomycetes","Pythiales","Pythiaceae","Pythium","",107
"COI.0621.1Prt.Up.2","","","","","",159958
"COI.0621.1Prt.Up.2","","Himatismenida","Cochliopodiidae","Cochliopodium","",1794
"COI.0621.1Prt.Up.2","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",121
